timestamp,temp_c,humidity_pct,co2_ppm,ph,ec_ms_cm,biomass_g,water_consumption_l,power_consumption_w
2026-01-26T13:00:00,22.14,73.5,946,5.96,1.82,1.6942,0.0905,47.41
2026-01-26T14:00:00,23.2,71.9,902,5.99,1.77,1.814,0.0927,45.0
2026-01-26T15:00:00,22.3,70.6,835,5.98,1.82,1.6829,0.0875,42.93
2026-01-26T16:00:00,21.88,67.7,829,5.99,1.79,1.5757,0.0823,41.34
2026-01-26T17:00:00,22.85,69.4,843,5.94,1.9,1.8272,0.0881,40.34
2026-01-26T18:00:00,22.32,70.8,813,6.01,1.8,1.9682,0.0878,40.0
2026-01-26T19:00:00,21.41,70.2,826,5.96,1.86,1.8993,0.0834,40.34
2026-01-26T20:00:00,23.01,72.0,796,5.98,1.69,1.8159,0.0921,41.34
2026-01-26T21:00:00,22.61,71.1,857,5.93,1.79,1.7461,0.0893,42.93
2026-01-26T22:00:00,22.56,73.4,892,6.02,1.81,1.974,0.0919,45.0
2026-01-26T23:00:00,23.4,73.6,975,6.06,1.85,1.7538,0.0957,47.41
2026-01-27T00:00:00,24.16,75.0,1025,6.08,1.8,1.7412,0.1006,50.0
2026-01-27T01:00:00,23.64,77.2,1055,5.68,1.77,1.6979,0.1013,52.59
2026-01-27T02:00:00,24.99,78.1,1103,5.74,1.71,1.7412,0.1084,55.0
2026-01-27T03:00:00,25.67,78.5,1143,5.94,1.85,1.7487,0.112,57.07
2026-01-27T04:00:00,24.87,79.7,1181,6.04,1.75,1.8188,0.1101,58.66
2026-01-27T05:00:00,25.84,79.2,1179,6.04,1.81,1.7872,0.1136,59.66
2026-01-27T06:00:00,26.07,80.2,1206,5.99,1.78,2.0032,0.1162,60.0
2026-01-27T07:00:00,24.91,80.3,1203,6.11,1.84,1.7692,0.1111,59.66
2026-01-27T08:00:00,26.82,79.6,1171,5.91,1.77,1.6977,0.1187,58.66
2026-01-27T09:00:00,24.71,76.9,1143,6.04,1.82,1.767,0.1056,57.07
2026-01-27T10:00:00,25.18,79.1,1128,5.98,1.78,1.8127,0.1107,55.0
2026-01-27T11:00:00,24.97,76.7,1075,5.91,1.81,1.7595,0.1064,52.59
2026-01-27T12:00:00,23.94,75.8,992,6.03,1.83,1.7783,0.1008,50.0
2026-01-27T13:00:00,24.28,75.5,975,5.98,1.85,1.7407,0.1018,47.41
2026-01-27T14:00:00,23.45,71.8,895,5.97,1.84,1.637,0.0936,45.0
2026-01-27T15:00:00,23.19,72.2,852,6.05,1.82,1.8725,0.093,42.93
2026-01-27T16:00:00,21.35,69.3,809,6.11,1.78,1.7096,0.0822,41.34
2026-01-27T17:00:00,22.67,70.0,829,6.09,1.77,1.9061,0.0882,40.34
2026-01-27T18:00:00,21.49,71.1,773,6.0,1.73,1.8256,0.0849,40.0
2026-01-27T19:00:00,22.6,69.9,807,6.07,1.81,1.6613,0.0877,40.34
2026-01-27T20:00:00,22.54,70.5,857,5.94,1.82,1.8464,0.0883,41.34
2026-01-27T21:00:00,21.82,73.0,877,5.89,1.85,1.6197,0.0885,42.93
2026-01-27T22:00:00,22.76,72.8,881,6.25,1.77,1.9638,0.0921,45.0
2026-01-27T23:00:00,23.73,73.1,987,5.84,1.8,1.6203,0.0964,47.41
2026-01-28T00:00:00,23.33,74.1,1011,6.01,1.8,1.7536,0.0961,50.0
2026-01-28T01:00:00,24.69,75.6,1047,6.06,1.81,1.7368,0.1038,52.59
2026-01-28T02:00:00,25.09,77.7,1125,6.11,1.78,1.8667,0.1082,55.0
2026-01-28T03:00:00,25.83,78.4,1144,6.05,1.81,1.6858,0.1124,57.07
2026-01-28T04:00:00,25.92,78.8,1164,6.0,1.76,1.8812,0.1135,58.66
2026-01-28T05:00:00,26.55,80.3,1192,6.12,1.79,1.8316,0.1185,59.66
2026-01-28T06:00:00,25.81,80.5,1198,5.94,1.81,1.8077,0.1154,60.0
2026-01-28T07:00:00,26.12,79.1,1203,5.92,1.84,1.769,0.1148,59.66
2026-01-28T08:00:00,25.74,79.4,1169,6.06,1.79,1.8885,0.1136,58.66
2026-01-28T09:00:00,25.66,78.0,1122,6.02,1.78,1.711,0.1112,57.07
2026-01-28T10:00:00,25.22,78.3,1098,6.08,1.73,1.7588,0.1098,55.0
2026-01-28T11:00:00,24.32,76.4,1003,5.85,1.7,1.552,0.1032,52.59
2026-01-28T12:00:00,23.61,73.1,984,6.02,1.75,1.6916,0.0959,50.0
2026-01-28T13:00:00,23.92,74.8,960,6.23,1.84,1.8108,0.0994,47.41
2026-01-28T14:00:00,23.17,71.3,875,6.07,1.87,1.9069,0.0918,45.0
2026-01-28T15:00:00,23.1,69.5,881,5.97,1.84,1.9553,0.0892,42.93
2026-01-28T16:00:00,22.2,71.4,801,5.86,1.86,1.8162,0.088,41.34
2026-01-28T17:00:00,21.99,69.9,803,6.02,1.83,1.6311,0.0853,40.34
2026-01-28T18:00:00,21.05,71.0,801,5.88,1.78,1.8587,0.0831,40.0
2026-01-28T19:00:00,22.07,71.5,781,5.94,1.81,1.9844,0.0877,40.34
2026-01-28T20:00:00,22.49,69.0,828,6.02,1.72,1.9819,0.0862,41.34
2026-01-28T21:00:00,21.56,71.4,871,5.99,1.79,1.9391,0.0855,42.93
2026-01-28T22:00:00,22.17,71.8,918,5.98,1.86,1.8506,0.0884,45.0
2026-01-28T23:00:00,23.98,75.9,965,6.22,1.79,1.8824,0.1012,47.41
2026-01-29T00:00:00,24.25,74.1,1025,6.05,1.84,1.8505,0.0998,50.0
2026-01-29T01:00:00,23.47,76.0,1050,5.99,1.79,1.9672,0.0991,52.59
2026-01-29T02:00:00,24.95,76.6,1123,6.02,1.76,1.9645,0.1062,55.0
2026-01-29T03:00:00,25.58,76.8,1152,5.93,1.81,1.8762,0.1091,57.07
2026-01-29T04:00:00,26.43,79.8,1203,6.0,1.78,1.8178,0.1172,58.66
2026-01-29T05:00:00,26.46,79.6,1149,6.01,1.74,1.7257,0.117,59.66
2026-01-29T06:00:00,25.86,81.6,1153,6.03,1.8,1.91,0.1172,60.0
2026-01-29T07:00:00,25.41,81.0,1180,5.97,1.72,1.9151,0.1143,59.66
2026-01-29T08:00:00,26.21,81.3,1138,6.03,1.73,1.8759,0.1183,58.66
2026-01-29T09:00:00,24.93,77.6,1095,5.85,1.76,1.9809,0.1075,57.07
2026-01-29T10:00:00,25.79,78.8,1096,5.96,1.78,1.9212,0.1128,55.0
2026-01-29T11:00:00,24.44,75.8,1042,6.04,1.77,1.972,0.1029,52.59
2026-01-29T12:00:00,23.32,73.4,999,6.08,1.78,1.9793,0.095,50.0
2026-01-29T13:00:00,23.71,72.8,932,5.92,1.84,1.9883,0.096,47.41
2026-01-29T14:00:00,21.91,72.0,901,6.03,1.82,2.0318,0.0877,45.0
2026-01-29T15:00:00,22.36,71.5,856,5.98,1.89,1.8663,0.0888,42.93
2026-01-29T16:00:00,23.18,69.4,816,5.9,1.75,1.9089,0.0894,41.34
2026-01-29T17:00:00,21.66,69.2,791,5.88,1.75,1.921,0.0833,40.34
2026-01-29T18:00:00,22.31,71.1,801,6.11,1.83,2.0711,0.0881,40.0
2026-01-29T19:00:00,22.51,69.9,817,6.16,1.77,2.1441,0.0874,40.34
2026-01-29T20:00:00,22.1,69.1,805,6.05,1.77,2.0295,0.0848,41.34
2026-01-29T21:00:00,23.34,72.9,849,5.86,1.81,1.9917,0.0945,42.93
2026-01-29T22:00:00,23.34,73.3,919,6.03,1.84,2.0101,0.0951,45.0
2026-01-29T23:00:00,23.94,72.2,957,6.0,1.79,2.1241,0.096,47.41
2026-01-30T00:00:00,23.67,75.8,1014,5.8,1.81,2.058,0.0997,50.0
2026-01-30T01:00:00,23.14,74.3,1037,5.84,1.89,2.1517,0.0955,52.59
2026-01-30T02:00:00,25.06,78.9,1135,5.92,1.81,2.0296,0.1098,55.0
2026-01-30T03:00:00,25.52,78.7,1153,5.94,1.81,1.9889,0.1116,57.07
2026-01-30T04:00:00,25.49,79.7,1156,5.98,1.72,1.9187,0.1129,58.66
2026-01-30T05:00:00,25.67,80.8,1182,5.94,1.77,2.0978,0.1153,59.66
2026-01-30T06:00:00,26.5,81.3,1214,6.08,1.83,1.9982,0.1197,60.0
2026-01-30T07:00:00,25.57,80.8,1182,5.96,1.79,1.9652,0.1148,59.66
2026-01-30T08:00:00,25.21,79.0,1148,5.8,1.84,2.2354,0.1107,58.66
2026-01-30T09:00:00,26.07,80.0,1155,6.0,1.78,2.0008,0.1159,57.07
2026-01-30T10:00:00,25.27,79.1,1128,6.12,1.8,1.9437,0.1111,55.0
2026-01-30T11:00:00,24.96,77.1,1056,5.85,1.76,1.9735,0.1069,52.59
2026-01-30T12:00:00,24.04,74.3,997,6.06,1.89,2.0735,0.0992,50.0
2026-01-30T13:00:00,23.53,71.8,929,5.91,1.81,2.08,0.0939,47.41
2026-01-30T14:00:00,23.29,73.1,871,5.96,1.81,2.0764,0.0946,45.0
2026-01-30T15:00:00,22.81,71.5,895,6.19,1.78,2.0542,0.0906,42.93
2026-01-30T16:00:00,22.61,69.9,796,6.02,1.8,2.0264,0.0878,41.34
2026-01-30T17:00:00,21.44,70.3,823,5.97,1.89,2.123,0.0837,40.34
2026-01-30T18:00:00,22.32,70.0,773,6.02,1.8,1.9857,0.0868,40.0
2026-01-30T19:00:00,22.76,69.7,799,6.2,1.8,2.0753,0.0881,40.34
2026-01-30T20:00:00,22.56,71.7,831,6.0,1.8,2.1086,0.0899,41.34
2026-01-30T21:00:00,22.26,72.1,846,6.0,1.83,2.194,0.0891,42.93
2026-01-30T22:00:00,23.26,71.6,896,6.01,1.75,2.2361,0.0926,45.0
2026-01-30T23:00:00,23.23,70.4,968,5.7,1.8,2.1808,0.0909,47.41
2026-01-31T00:00:00,23.77,74.7,1007,6.0,1.85,2.0695,0.0986,50.0
2026-01-31T01:00:00,24.98,75.6,1057,6.01,1.79,2.2889,0.1049,52.59
2026-01-31T02:00:00,24.87,77.9,1086,6.05,1.77,2.0815,0.1077,55.0
2026-01-31T03:00:00,26.25,77.2,1157,6.17,1.82,2.1635,0.1125,57.07
2026-01-31T04:00:00,26.12,80.0,1172,6.2,1.86,2.0799,0.1161,58.66
2026-01-31T05:00:00,25.16,78.5,1178,5.99,1.84,2.1246,0.1097,59.66
2026-01-31T06:00:00,26.64,78.2,1199,6.2,1.84,2.1735,0.1157,60.0
2026-01-31T07:00:00,25.81,80.6,1212,5.93,1.81,1.9795,0.1156,59.66
2026-01-31T08:00:00,24.95,79.4,1178,6.05,1.85,2.1509,0.11,58.66
2026-01-31T09:00:00,24.38,78.2,1164,6.12,1.74,2.1828,0.106,57.07
2026-01-31T10:00:00,24.57,76.5,1081,6.13,1.79,2.0041,0.1044,55.0
2026-01-31T11:00:00,24.43,76.1,1048,6.03,1.79,2.2396,0.1033,52.59
2026-01-31T12:00:00,23.95,75.8,999,6.0,1.76,2.225,0.1009,50.0
2026-01-31T13:00:00,23.33,72.8,942,5.88,1.74,1.916,0.0944,47.41
2026-01-31T14:00:00,23.61,71.6,914,5.85,1.86,2.3049,0.0939,45.0
2026-01-31T15:00:00,21.88,72.7,868,6.01,1.72,2.1257,0.0883,42.93
2026-01-31T16:00:00,22.5,70.1,824,6.09,1.74,2.1486,0.0876,41.34
2026-01-31T17:00:00,22.17,69.6,775,6.07,1.75,2.2035,0.0858,40.34
2026-01-31T18:00:00,21.73,70.5,816,6.02,1.83,2.2444,0.0851,40.0
2026-01-31T19:00:00,22.94,68.6,804,6.18,1.77,2.114,0.0874,40.34
2026-01-31T20:00:00,22.77,70.9,808,6.16,1.78,2.1539,0.0897,41.34
2026-01-31T21:00:00,22.8,69.4,840,5.96,1.84,2.106,0.088,42.93
2026-01-31T22:00:00,23.38,74.5,904,5.92,1.82,2.1728,0.0968,45.0
2026-01-31T23:00:00,23.95,74.5,975,5.91,1.81,2.1706,0.0992,47.41
2026-02-01T00:00:00,24.16,74.8,996,5.96,1.74,2.0062,0.1004,50.0
2026-02-01T01:00:00,25.13,76.5,1062,6.04,1.77,2.3399,0.1068,52.59
2026-02-01T02:00:00,25.13,78.5,1124,6.01,1.75,2.252,0.1096,55.0
2026-02-01T03:00:00,25.75,78.5,1121,6.03,1.76,2.2196,0.1123,57.07
2026-02-01T04:00:00,25.46,80.0,1179,5.87,1.81,2.0789,0.1132,58.66
2026-02-01T05:00:00,25.95,80.6,1222,6.0,1.81,2.3411,0.1162,59.66
2026-02-01T06:00:00,25.84,80.4,1187,5.99,1.76,2.4201,0.1155,60.0
2026-02-01T07:00:00,26.64,80.7,1209,6.12,1.78,2.293,0.1194,59.66
2026-02-01T08:00:00,26.0,77.7,1162,5.94,1.86,2.2922,0.1123,58.66
2026-02-01T09:00:00,25.49,79.1,1144,6.1,1.88,2.2615,0.112,57.07
2026-02-01T10:00:00,25.74,77.3,1081,5.92,1.78,2.23,0.1105,55.0
2026-02-01T11:00:00,24.05,75.9,1033,5.99,1.85,2.2458,0.1014,52.59
2026-02-01T12:00:00,23.74,74.1,1008,6.05,1.75,2.3685,0.0978,50.0
2026-02-01T13:00:00,23.55,73.2,936,6.04,1.71,2.3156,0.0958,47.41
2026-02-01T14:00:00,23.32,72.3,859,5.93,1.76,2.3598,0.0937,45.0
2026-02-01T15:00:00,22.27,70.1,831,5.96,1.86,2.374,0.0867,42.93
2026-02-01T16:00:00,22.56,70.2,886,5.92,1.76,2.0903,0.0881,41.34
2026-02-01T17:00:00,21.71,70.9,801,6.05,1.84,2.5073,0.0856,40.34
2026-02-01T18:00:00,20.97,69.1,777,6.22,1.86,2.0609,0.0805,40.0
2026-02-01T19:00:00,22.05,71.3,803,6.07,1.81,2.1964,0.0873,40.34
2026-02-01T20:00:00,22.73,70.5,821,6.01,1.8,2.2024,0.0891,41.34
2026-02-01T21:00:00,21.63,70.5,850,5.8,1.82,2.2571,0.0848,42.93
2026-02-01T22:00:00,23.24,73.3,902,5.95,1.86,2.2065,0.0947,45.0
2026-02-01T23:00:00,24.12,73.3,967,6.05,1.78,2.1433,0.0983,47.41
2026-02-02T00:00:00,23.89,75.1,1014,6.09,1.78,2.372,0.0997,50.0
2026-02-02T01:00:00,24.26,76.8,1050,5.93,1.95,2.4432,0.1035,52.59
2026-02-02T02:00:00,25.24,78.1,1103,6.04,1.78,2.08,0.1096,55.0
2026-02-02T03:00:00,25.79,77.3,1167,6.02,1.88,2.4386,0.1107,57.07
2026-02-02T04:00:00,25.96,79.5,1149,6.09,1.75,2.6695,0.1147,58.66
2026-02-02T05:00:00,26.81,78.6,1183,5.97,1.82,2.3402,0.117,59.66
2026-02-02T06:00:00,25.7,79.5,1199,5.93,1.78,2.3369,0.1134,60.0
2026-02-02T07:00:00,25.55,79.6,1182,6.14,1.72,2.511,0.1131,59.66
2026-02-02T08:00:00,25.96,79.0,1156,5.95,1.75,2.4248,0.114,58.66
2026-02-02T09:00:00,25.52,80.1,1172,6.03,1.87,2.4274,0.1136,57.07
2026-02-02T10:00:00,24.97,78.3,1101,5.93,1.82,2.2528,0.1087,55.0
2026-02-02T11:00:00,24.64,76.2,1019,5.88,1.77,2.3461,0.1043,52.59
2026-02-02T12:00:00,23.96,75.4,990,5.97,1.72,2.4234,0.1003,50.0
2026-02-02T13:00:00,23.2,73.0,940,5.9,1.75,2.4168,0.0941,47.41
2026-02-02T14:00:00,24.09,71.9,880,5.93,1.84,2.4561,0.0962,45.0
2026-02-02T15:00:00,23.34,72.4,852,5.98,1.88,2.3681,0.0939,42.93
2026-02-02T16:00:00,22.05,71.3,845,6.12,1.74,2.5237,0.0874,41.34
2026-02-02T17:00:00,21.99,70.7,801,5.93,1.85,2.354,0.0864,40.34
2026-02-02T18:00:00,20.78,68.4,784,5.91,1.75,2.5484,0.079,40.0
2026-02-02T19:00:00,22.06,70.9,792,6.12,1.82,2.5192,0.0869,40.34
2026-02-02T20:00:00,22.87,70.2,812,6.02,1.86,2.3906,0.0891,41.34
2026-02-02T21:00:00,23.11,72.8,877,6.2,1.84,2.2981,0.0934,42.93
2026-02-02T22:00:00,22.32,72.6,878,6.06,1.88,2.4691,0.0901,45.0
2026-02-02T23:00:00,23.86,72.8,961,5.96,1.82,2.3969,0.0965,47.41
2026-02-03T00:00:00,24.34,75.4,1020,6.03,1.75,2.3524,0.1019,50.0
2026-02-03T01:00:00,24.74,76.6,1062,5.85,1.78,2.4251,0.1053,52.59
2026-02-03T02:00:00,24.9,78.3,1110,6.0,1.77,2.5391,0.1083,55.0
2026-02-03T03:00:00,24.72,79.5,1105,6.1,1.8,2.6799,0.1092,57.07
2026-02-03T04:00:00,26.24,80.1,1198,5.88,1.91,2.5574,0.1168,58.66
2026-02-03T05:00:00,25.34,80.8,1177,5.98,1.85,2.4205,0.1138,59.66
2026-02-03T06:00:00,26.38,80.2,1220,5.89,1.77,2.3263,0.1176,60.0
2026-02-03T07:00:00,25.2,80.1,1215,5.94,1.87,2.5597,0.1121,59.66
2026-02-03T08:00:00,25.47,79.2,1193,6.14,1.84,2.6919,0.1121,58.66
2026-02-03T09:00:00,25.03,79.3,1118,5.94,1.86,2.4461,0.1102,57.07
2026-02-03T10:00:00,24.98,79.9,1120,6.09,1.77,2.4091,0.1109,55.0
2026-02-03T11:00:00,24.3,77.1,1048,6.04,1.86,2.5866,0.1041,52.59
2026-02-03T12:00:00,24.17,73.7,998,5.93,1.81,2.574,0.099,50.0
2026-02-03T13:00:00,23.66,74.8,951,5.88,1.84,2.5471,0.0984,47.41
2026-02-03T14:00:00,22.78,71.0,889,6.18,1.78,2.5088,0.0899,45.0
2026-02-03T15:00:00,22.44,71.8,891,6.0,1.77,2.3773,0.0895,42.93
2026-02-03T16:00:00,21.48,71.5,816,5.98,1.81,2.735,0.0853,41.34
2026-02-03T17:00:00,21.79,69.1,822,5.94,1.8,2.5566,0.0837,40.34
2026-02-03T18:00:00,22.12,67.7,817,5.91,1.74,2.4293,0.0832,40.0
2026-02-03T19:00:00,22.28,70.7,788,6.03,1.79,2.5326,0.0875,40.34
2026-02-03T20:00:00,22.17,72.3,834,5.87,1.8,2.5288,0.0891,41.34
2026-02-03T21:00:00,22.29,71.5,824,5.97,1.76,2.3139,0.0886,42.93
2026-02-03T22:00:00,22.94,72.9,929,5.87,1.85,2.6941,0.0929,45.0
2026-02-03T23:00:00,23.51,73.1,981,5.9,1.85,2.7476,0.0955,47.41
2026-02-04T00:00:00,24.18,75.6,1014,5.86,1.75,2.5483,0.1016,50.0
2026-02-04T01:00:00,24.78,75.2,1036,5.97,1.8,2.8433,0.1036,52.59
2026-02-04T02:00:00,24.82,78.8,1101,6.16,1.78,2.5991,0.1087,55.0
2026-02-04T03:00:00,25.59,78.1,1130,6.19,1.86,2.4333,0.111,57.07
2026-02-04T04:00:00,26.62,78.5,1138,6.12,1.88,2.6538,0.1162,58.66
2026-02-04T05:00:00,26.39,79.5,1161,5.94,1.81,2.6291,0.1165,59.66
2026-02-04T06:00:00,25.37,81.2,1172,6.15,1.81,2.8294,0.1144,60.0
2026-02-04T07:00:00,25.46,82.1,1192,6.18,1.82,2.6011,0.1161,59.66
2026-02-04T08:00:00,25.44,78.5,1202,5.94,1.8,2.5062,0.111,58.66
2026-02-04T09:00:00,25.24,79.0,1138,5.92,1.78,2.4437,0.1108,57.07
2026-02-04T10:00:00,25.17,78.4,1105,6.07,1.83,2.5562,0.1096,55.0
2026-02-04T11:00:00,24.64,73.1,1074,6.09,1.81,2.5676,0.1001,52.59
2026-02-04T12:00:00,23.9,75.2,994,6.05,1.79,2.6367,0.0999,50.0
2026-02-04T13:00:00,23.33,74.8,929,5.94,1.81,2.6447,0.0969,47.41
2026-02-04T14:00:00,22.54,72.6,905,6.09,1.74,2.6518,0.0909,45.0
2026-02-04T15:00:00,22.04,73.2,886,6.09,1.84,2.716,0.0897,42.93
2026-02-04T16:00:00,21.6,69.5,800,6.02,1.84,2.6632,0.0834,41.34
2026-02-04T17:00:00,21.54,70.6,795,5.87,1.78,2.757,0.0844,40.34
2026-02-04T18:00:00,21.83,70.2,802,5.98,1.78,2.7228,0.0851,40.0
2026-02-04T19:00:00,21.94,71.0,816,6.13,1.77,2.6534,0.0866,40.34
2026-02-04T20:00:00,22.48,71.2,822,6.06,1.73,2.7695,0.089,41.34
2026-02-04T21:00:00,21.7,72.0,892,6.0,1.78,2.7572,0.0868,42.93
2026-02-04T22:00:00,22.15,71.9,906,6.08,1.84,2.6192,0.0885,45.0
2026-02-04T23:00:00,23.4,74.3,955,5.85,1.79,2.7275,0.0966,47.41
2026-02-05T00:00:00,24.31,75.5,998,6.02,1.8,2.5493,0.102,50.0
2026-02-05T01:00:00,24.41,75.1,1021,5.87,1.88,2.5569,0.1019,52.59
2026-02-05T02:00:00,24.52,76.6,1064,5.9,1.81,2.7359,0.1043,55.0
2026-02-05T03:00:00,25.07,78.7,1120,5.78,1.85,2.6595,0.1096,57.07
2026-02-05T04:00:00,25.35,79.7,1193,5.94,1.75,2.6466,0.1123,58.66
2026-02-05T05:00:00,26.55,78.8,1232,5.96,1.73,2.5919,0.1163,59.66
2026-02-05T06:00:00,25.26,79.4,1187,5.92,1.8,2.6668,0.1115,60.0
2026-02-05T07:00:00,25.98,80.4,1184,6.22,1.88,2.8132,0.1161,59.66
2026-02-05T08:00:00,25.65,79.2,1185,5.84,1.87,2.6534,0.1128,58.66
2026-02-05T09:00:00,25.27,79.2,1167,6.3,1.83,2.6073,0.1112,57.07
2026-02-05T10:00:00,25.12,76.6,1151,5.81,1.77,2.6172,0.1068,55.0
2026-02-05T11:00:00,23.76,75.2,1055,5.91,1.8,2.7152,0.0993,52.59
2026-02-05T12:00:00,24.94,76.5,1003,5.98,1.71,2.9136,0.106,50.0
2026-02-05T13:00:00,23.86,75.3,935,6.1,1.83,2.7001,0.0997,47.41
2026-02-05T14:00:00,23.1,72.8,930,5.88,1.75,2.6997,0.0934,45.0
2026-02-05T15:00:00,22.49,70.5,889,6.04,1.73,2.6903,0.088,42.93
2026-02-05T16:00:00,22.2,70.7,835,5.98,1.86,2.7484,0.0872,41.34
2026-02-05T17:00:00,22.55,68.0,808,6.1,1.89,2.7735,0.0852,40.34
2026-02-05T18:00:00,22.41,70.4,783,6.06,1.86,2.6691,0.0876,40.0
2026-02-05T19:00:00,22.7,71.4,807,5.82,1.82,2.8685,0.0901,40.34
2026-02-05T20:00:00,22.51,71.9,845,5.76,1.94,2.8932,0.0899,41.34
2026-02-05T21:00:00,22.4,73.6,850,6.07,1.81,2.9722,0.0916,42.93
2026-02-05T22:00:00,22.1,73.0,944,5.83,1.81,2.7637,0.0896,45.0
2026-02-05T23:00:00,23.46,73.2,969,6.15,1.8,2.8533,0.0954,47.41
2026-02-06T00:00:00,23.2,75.3,991,6.09,1.78,2.6487,0.0971,50.0
2026-02-06T01:00:00,24.59,77.1,1058,5.97,1.77,2.7485,0.1053,52.59
2026-02-06T02:00:00,24.64,76.1,1130,6.0,1.72,2.8105,0.1042,55.0
2026-02-06T03:00:00,26.05,79.3,1134,5.9,1.83,2.8875,0.1147,57.07
2026-02-06T04:00:00,25.89,79.1,1166,6.1,1.87,2.7224,0.1138,58.66
2026-02-06T05:00:00,25.55,80.3,1187,5.94,1.86,2.7043,0.114,59.66
2026-02-06T06:00:00,26.15,80.3,1239,6.0,1.77,2.9506,0.1167,60.0
2026-02-06T07:00:00,25.75,79.8,1173,6.07,1.83,2.7914,0.1141,59.66
2026-02-06T08:00:00,26.05,77.5,1164,6.02,1.83,2.9174,0.1122,58.66
2026-02-06T09:00:00,25.55,78.2,1144,6.11,1.78,2.7745,0.111,57.07
2026-02-06T10:00:00,24.97,77.4,1082,5.8,1.62,2.8247,0.1073,55.0
2026-02-06T11:00:00,24.6,76.4,1064,5.95,1.83,2.8815,0.1045,52.59
2026-02-06T12:00:00,23.77,75.1,1004,6.07,1.8,2.8428,0.0992,50.0
2026-02-06T13:00:00,23.54,74.3,947,5.94,1.73,2.8231,0.0972,47.41
2026-02-06T14:00:00,22.56,72.1,923,6.12,1.85,2.9985,0.0904,45.0
2026-02-06T15:00:00,22.32,71.0,828,6.07,1.69,2.9864,0.088,42.93
2026-02-06T16:00:00,21.81,69.4,815,5.87,1.88,2.9587,0.0841,41.34
2026-02-06T17:00:00,21.44,69.2,782,5.99,1.84,2.8719,0.0824,40.34
2026-02-06T18:00:00,21.06,70.4,797,6.05,1.79,2.8446,0.0824,40.0
2026-02-06T19:00:00,22.65,71.0,806,5.98,1.75,2.9111,0.0894,40.34
2026-02-06T20:00:00,22.64,69.2,826,6.12,1.89,2.8373,0.087,41.34
2026-02-06T21:00:00,21.53,72.9,847,6.12,1.82,2.8457,0.0872,42.93
2026-02-06T22:00:00,23.45,72.5,890,5.97,1.83,2.8946,0.0944,45.0
2026-02-06T23:00:00,23.46,74.6,962,6.02,1.86,2.9457,0.0972,47.41
2026-02-07T00:00:00,23.97,74.6,1021,5.92,1.8,3.0246,0.0993,50.0
2026-02-07T01:00:00,23.57,76.7,1044,5.95,1.81,2.8147,0.1004,52.59
2026-02-07T02:00:00,25.43,77.1,1124,6.06,1.85,2.9052,0.1089,55.0
2026-02-07T03:00:00,25.06,77.9,1155,6.16,1.8,3.0625,0.1085,57.07
2026-02-07T04:00:00,25.6,79.4,1144,5.99,1.72,2.9758,0.113,58.66
2026-02-07T05:00:00,25.99,78.1,1223,5.96,1.77,2.9696,0.1127,59.66
2026-02-07T06:00:00,25.71,79.9,1223,6.05,1.88,2.9839,0.1141,60.0
2026-02-07T07:00:00,25.82,80.1,1194,6.06,1.83,2.7395,0.115,59.66
2026-02-07T08:00:00,25.8,80.5,1205,6.02,1.91,3.0153,0.1155,58.66
2026-02-07T09:00:00,24.5,80.7,1159,5.99,1.64,3.114,0.1099,57.07
2026-02-07T10:00:00,24.52,78.5,1080,5.92,1.79,2.9015,0.107,55.0
2026-02-07T11:00:00,25.22,76.3,1066,6.09,1.85,3.0196,0.1068,52.59
2026-02-07T12:00:00,23.84,75.6,1047,5.93,1.84,3.0914,0.1001,50.0
2026-02-07T13:00:00,23.32,73.5,989,5.96,1.85,3.0363,0.0952,47.41
2026-02-07T14:00:00,22.8,73.0,900,5.94,1.8,2.9858,0.0924,45.0
2026-02-07T15:00:00,21.66,70.3,855,6.11,1.78,3.1517,0.0846,42.93
2026-02-07T16:00:00,21.07,71.8,849,6.0,1.75,3.0547,0.0841,41.34
2026-02-07T17:00:00,22.48,69.4,796,6.22,1.73,3.1018,0.0867,40.34
2026-02-07T18:00:00,22.14,70.6,811,6.18,1.81,3.1468,0.0868,40.0
2026-02-07T19:00:00,21.5,71.0,819,6.21,1.9,3.1592,0.0848,40.34
2026-02-07T20:00:00,22.34,72.2,823,5.98,1.79,3.0299,0.0896,41.34
2026-02-07T21:00:00,22.54,71.5,858,6.14,1.75,3.1661,0.0895,42.93
2026-02-07T22:00:00,23.37,70.7,916,6.01,1.73,3.0331,0.0918,45.0
2026-02-07T23:00:00,22.96,73.5,943,6.01,1.8,3.1128,0.0937,47.41
2026-02-08T00:00:00,23.34,75.0,1022,6.0,1.85,3.0648,0.0972,50.0
2026-02-08T01:00:00,23.49,75.4,1063,6.18,1.84,3.2319,0.0984,52.59
2026-02-08T02:00:00,24.75,77.6,1115,5.96,1.84,3.23,0.1067,55.0
2026-02-08T03:00:00,25.88,77.3,1128,5.93,1.83,3.0769,0.1111,57.07
2026-02-08T04:00:00,25.72,79.9,1227,6.12,1.78,3.1275,0.1141,58.66
2026-02-08T05:00:00,25.69,80.2,1185,5.97,1.75,3.1857,0.1144,59.66
2026-02-08T06:00:00,26.6,79.2,1196,5.94,1.77,3.0395,0.1171,60.0
2026-02-08T07:00:00,25.36,80.1,1210,6.14,1.84,3.0725,0.1129,59.66
